Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Feedback_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Utilidad_Dolares,SKU_Prefijo
TRX-12903,PROD-1772,14/12/2024,3,258.69,73.89,29.0,Retrasado,Barranquilla,Físico,Laptop,137.0,252.98,125.0,0.0,Zona_franca,2026-01-07,FB-8258,4.0,5.0,dañado,Maybe,Sí,48.0,37.0,-56.760000000000005,PROD-17
TRX-12903,PROD-1772,14/12/2024,3,258.69,73.89,29.0,Retrasado,Barranquilla,Físico,Laptop,137.0,252.98,125.0,0.0,Zona_franca,2026-01-07,FB-8874,3.0,4.0,excelente,SI,Sí,65.0,13.6,-56.760000000000005,PROD-17
TRX-12904,PROD-3969,15/11/2025,1,1912.81,52.36,1.0,Devuelto,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1101.47,PROD-39
TRX-12905,PROD-1462,07/01/2026,13,1530.53,99.89,11.0,Retrasado,Cali,Online,Laptop,1083.0,632.94,138.0,3.0,Norte,2025-08-29,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,11568.779999999999,PROD-14
TRX-12906,PROD-1131,14/05/2025,4,1934.56,65.77,4.0,Entregado,Medellín,Físico,Monitor,1572.0,570.85,287.0,10.0,Norte,2025-01-15,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5389.07,PROD-11
TRX-12907,PROD-3704,21/11/2024,7,81.06,44.39,28.0,Retrasado,Bogotá,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4789.830000000001,PROD-37
TRX-12908,PROD-2717,20/12/2025,1,1363.64,88.07,6.0,En Camino,Medellín,Físico,Smartphone,1484.0,1439.3,135.0,5.0,Zona_franca,2026-01-20,FB-11165,1.0,5.0,lento,NO,No,66.0,-68.8,-163.72999999999985,PROD-27
TRX-12909,PROD-3518,29/03/2025,2,98.14,57.65,7.0,Entregado,Cali,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1379.3300000000002,PROD-35
TRX-12910,PROD-1064,19/11/2024,14,1566.29,76.2,29.0,Retrasado,Bogotá,Online,Smartphone,1663.0,1332.65,106.0,5.0,Bod-ext-99,2025-08-02,FB-8739,5.0,3.0,dañado,SIN RESPUESTA,Sí,18.0,14.8,3194.7599999999957,PROD-10
TRX-12911,PROD-1985,08/06/2025,5,768.09,60.84,8.0,Perdido,Barranquilla,App,Tablets,91.0,576.33,297.0,10.0,Norte,2024-03-11,FB-10094,2.0,5.0,lento,SIN RESPUESTA,No,43.0,84.4,897.9600000000002,PROD-19
TRX-12912,PROD-1844,03/03/2025,9,200.57,8.64,24.0,Retrasado,Medellín,Online,Monitor,537.0,312.14,136.0,30.0,Bod-ext-99,2024-08-17,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1012.7699999999999,PROD-18
TRX-12913,PROD-1275,20/07/2025,14,1140.41,25.25,10.0,Entregado,Barranquilla,App,Accesorio,987.0,882.23,239.0,30.0,Bod-ext-99,2024-06-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3589.2700000000004,PROD-12
TRX-12914,PROD-1413,25/07/2025,1,567.44,12.48,17.0,Perdido,Bogotá,Físico,Laptop,405.0,424.96,230.0,3.0,Bod-ext-99,2024-05-11,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,130.00000000000009,PROD-14
TRX-12915,PROD-3432,24/09/2024,12,1322.55,15.14,12.0,No especificado,Medellín,Físico,Tablets,1228.0,1484.23,299.0,3.0,Zona_franca,2025-02-24,FB-8886,1.0,3.0,excelente,SI,Sí,81.0,37.6,-1955.3000000000036,PROD-34
TRX-12916,PROD-1137,20/06/2025,4,1319.77,52.36,8.0,Retrasado,Cali,WhatsApp,Laptop,1475.0,1218.29,246.0,3.0,Occidente,2024-06-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,353.56000000000006,PROD-11
TRX-12917,PROD-2828,17/11/2025,12,1412.96,6.46,12.0,Retrasado,Barranquilla,WhatsApp,Laptop,401.0,1076.05,153.0,5.0,Norte,2024-12-29,FB-10181,2.0,1.0,lento,NO,Sí,75.0,-61.9,4036.460000000002,PROD-28
TRX-12918,PROD-3448,12/02/2025,14,1985.01,45.01,26.0,Entregado,Bogotá,Físico,No Definido,1983.0,162.35,155.0,5.0,Bod-ext-99,2025-12-29,FB-11880,4.0,2.0,precio justo,Maybe,Sí,22.0,91.4,25472.23,PROD-34
TRX-12919,PROD-3752,29/03/2025,3,779.53,21.97,17.0,Perdido,Cali,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,39.68000000000009,PROD-37
TRX-12920,PROD-3880,09/09/2025,14,935.98,86.29,3.0,Perdido,Bogotá,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2391.71,PROD-38
TRX-12921,PROD-1199,29/08/2025,5,1611.18,76.25,14.0,Retrasado,Cali,Físico,Smartphone,1196.0,1334.96,214.0,30.0,Occidente,2024-11-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1304.8500000000004,PROD-11
TRX-12922,PROD-2002,14/12/2025,5,1160.96,59.45,12.0,No especificado,Cali,App,Laptop,32.0,65.54,173.0,5.0,Bod-ext-99,2025-12-31,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5417.650000000001,PROD-20
TRX-12923,PROD-1181,31/12/2025,10,84.14,51.46,5.0,En Camino,Medellín,Físico,Smartphone,918.0,649.1,178.0,5.0,Sur,2024-12-23,FB-10690,5.0,5.0,sin comentario,SIN RESPUESTA,No,48.0,60.9,-5701.06,PROD-11
TRX-12924,PROD-2647,17/01/2026,2,1687.73,29.31,13.0,Entregado,Bogotá,Online,Accesorio,1953.0,176.1,123.0,5.0,Norte,2024-05-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2993.9500000000003,PROD-26
TRX-12925,PROD-2797,04/05/2025,5,112.48,50.12,11.0,Entregado,Cali,Físico,Tablets,1805.0,697.17,187.0,5.0,Sur,2025-06-04,FB-8519,3.0,3.0,sin comentario,Maybe,Sí,67.0,-6.0,-2973.5699999999997,PROD-27
TRX-12926,PROD-1959,02/02/2026,9,349.93,65.92,16.0,Devuelto,Cali,App,Smartphone,1908.0,1072.31,179.0,0.0,Norte,2025-12-17,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-6567.339999999999,PROD-19
TRX-12927,PROD-3210,24/09/2025,5,213.14,79.31,26.0,Perdido,Barranquilla,App,Monitor,1648.0,406.44,282.0,5.0,Zona_franca,2024-09-21,FB-10791,5.0,5.0,precio justo,Maybe,Sí,47.0,97.1,-1045.8100000000002,PROD-32
TRX-12928,PROD-1889,21/03/2025,11,165.07,52.36,10.0,Perdido,Cali,Online,Laptop,232.0,1152.01,170.0,5.0,Norte,2025-03-20,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-10908.7,PROD-18
TRX-12929,PROD-1231,15/10/2024,10,61.11,12.76,28.0,Devuelto,Bogotá,App,Accesorio,1627.0,1106.14,176.0,5.0,Norte,2024-07-16,FB-11836,5.0,3.0,excelente,NO,No,38.0,59.3,-10463.060000000001,PROD-12
TRX-12930,PROD-1573,12/09/2025,2,119.51,72.3,24.0,Retrasado,Medellín,WhatsApp,Tablets,181.0,564.36,294.0,30.0,Sur,2026-01-20,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-962.0,PROD-15
TRX-12931,PROD-3063,29/10/2024,7,890.45,75.56,8.0,Retrasado,Medellín,Online,No Definido,154.0,1479.12,245.0,5.0,Bod-ext-99,2025-09-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4196.25,PROD-30
TRX-12932,PROD-2184,07/01/2025,6,513.18,58.1,6.0,Entregado,Ventas_Web,Físico,No Definido,1478.0,1230.86,138.0,5.0,Sur,2024-08-25,FB-8578,4.0,3.0,lento,Maybe,Sí,35.0,9.1,-4364.18,PROD-21
TRX-12933,PROD-1959,16/07/2025,7,261.81,25.36,20.0,Retrasado,Bogotá,Físico,Smartphone,1908.0,1072.31,179.0,0.0,Norte,2025-12-17,FB-9405,5.0,3.0,sin comentario,SI,Sí,60.0,95.2,-5698.86,PROD-19
TRX-12934,PROD-3996,09/05/2025,8,1320.82,56.22,20.0,En Camino,Cali,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4438.499999999999,PROD-39
TRX-12935,PROD-3359,01/08/2025,10,459.96,52.76,24.0,En Camino,Bogotá,App,Laptop,1239.0,1065.5,174.0,5.0,Norte,2026-01-04,FB-10456,4.0,2.0,dañado,NO,No,29.0,71.2,-6108.160000000001,PROD-33
TRX-12936,PROD-2306,28/12/2024,5,47.71,50.19,27.0,En Camino,Bogotá,Físico,No Definido,1201.0,881.67,230.0,0.0,Sur,2024-10-31,FB-10043,2.0,5.0,lento,SIN RESPUESTA,No,32.0,91.9,-4219.989999999999,PROD-23
TRX-12937,PROD-3365,30/06/2025,2,842.66,48.76,3.0,Devuelto,Ventas_Web,Físico,Smartphone,1316.0,794.6,173.0,0.0,Bod-ext-99,2025-04-20,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,47.35999999999989,PROD-33
TRX-12938,PROD-3449,10/01/2025,7,627.76,15.53,24.0,No especificado,Cali,Físico,Monitor,1704.0,76.14,219.0,3.0,Bod-ext-99,2024-05-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3845.8099999999995,PROD-34
TRX-12939,PROD-3754,29/10/2024,7,644.02,22.37,20.0,En Camino,Bucaramanga,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-827.0900000000012,PROD-37
TRX-12940,PROD-2313,01/11/2024,8,896.09,52.36,10.0,Devuelto,Ventas_Web,WhatsApp,Monitor,1664.0,1232.83,122.0,0.0,Sur,2026-01-07,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2746.2799999999993,PROD-23
TRX-12941,PROD-1970,16/12/2024,7,1341.14,14.25,25.0,Entregado,Barranquilla,WhatsApp,No Definido,1779.0,294.0,238.0,0.0,Bod-ext-99,2024-07-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,7315.730000000001,PROD-19
TRX-12942,PROD-2236,21/07/2025,10,1236.79,28.04,28.0,Entregado,Cali,Físico,Laptop,860.0,1120.0,193.0,0.0,Zona_franca,2024-05-16,FB-8629,5.0,1.0,excelente,Maybe,No,76.0,-36.0,1139.8599999999997,PROD-22
TRX-12942,PROD-2236,21/07/2025,10,1236.79,28.04,28.0,Entregado,Cali,Físico,Laptop,860.0,1120.0,193.0,0.0,Zona_franca,2024-05-16,FB-8811,3.0,3.0,lento,SIN RESPUESTA,Sí,59.0,24.4,1139.8599999999997,PROD-22
TRX-12943,PROD-1586,29/03/2025,7,1875.15,30.03,18.0,No especificado,Barranquilla,Físico,Laptop,1293.0,1434.12,185.0,30.0,Occidente,2024-12-05,FB-9455,1.0,3.0,precio justo,Maybe,No,26.0,-40.5,3057.1800000000007,PROD-15
TRX-12944,PROD-3704,20/05/2025,14,1040.26,28.28,10.0,En Camino,Barranquilla,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-8090,4.0,3.0,dañado,Maybe,Sí,57.0,-79.9,3909.639999999998,PROD-37
TRX-12945,PROD-3135,15/09/2025,13,950.41,25.04,13.0,Devuelto,Medellín,App,Monitor,1803.0,1272.27,119.0,10.0,Occidente,2024-09-27,FB-10788,1.0,4.0,lento,SI,Sí,52.0,-35.1,-4209.219999999998,PROD-31
TRX-12945,PROD-3135,15/09/2025,13,950.41,25.04,13.0,Devuelto,Medellín,App,Monitor,1803.0,1272.27,119.0,10.0,Occidente,2024-09-27,FB-11858,5.0,4.0,lento,NO,No,50.0,-27.4,-4209.219999999998,PROD-31
TRX-12946,PROD-1905,23/01/2026,9,434.69,74.87,14.0,En Camino,Bogotá,App,Tablets,1860.0,883.84,136.0,5.0,Zona_franca,2025-11-22,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4117.22,PROD-19
TRX-12947,PROD-2693,11/09/2025,8,1513.21,82.76,1.0,No especificado,Medellín,App,Smartphone,1962.0,1224.47,161.0,5.0,Norte,2025-07-26,FB-10879,3.0,2.0,precio justo,NO,No,43.0,-49.8,2227.16,PROD-26
TRX-12947,PROD-2693,11/09/2025,8,1513.21,82.76,1.0,No especificado,Medellín,App,Smartphone,1962.0,1224.47,161.0,5.0,Norte,2025-07-26,FB-8208,1.0,1.0,excelente,SIN RESPUESTA,No,66.0,52.3,2227.16,PROD-26
TRX-12948,PROD-2230,11/10/2024,2,290.14,36.08,20.0,No especificado,Bogotá,Físico,Smartphone,1128.0,1378.91,286.0,10.0,Sur,2024-08-24,FB-9524,1.0,4.0,sin comentario,SI,Sí,59.0,-82.0,-2213.62,PROD-22
TRX-12949,PROD-2127,04/09/2025,2,987.35,33.99,15.0,Retrasado,Bucaramanga,App,Tablets,1306.0,69.18,276.0,10.0,Sur,2025-11-25,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1802.3500000000001,PROD-21
TRX-12950,PROD-1249,20/10/2025,7,848.43,85.18,25.0,Devuelto,Bogotá,Online,Smartphone,1304.0,495.46,227.0,3.0,Norte,2024-04-12,FB-11567,1.0,5.0,dañado,SI,No,47.0,-66.0,2385.6099999999997,PROD-12
TRX-12951,PROD-3280,13/08/2025,10,1320.02,64.27,12.0,Devuelto,Medellín,Físico,Tablets,481.0,1351.42,296.0,5.0,Norte,2025-04-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-378.27,PROD-32
TRX-12952,PROD-3423,10/06/2025,11,1836.07,52.36,16.0,Devuelto,Barranquilla,Físico,Laptop,1517.0,334.17,174.0,30.0,Sur,2025-12-16,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,16468.54,PROD-34
TRX-12953,PROD-1717,08/01/2026,13,1893.73,32.88,7.0,Devuelto,Ventas_Web,Online,Accesorio,689.0,406.48,215.0,0.0,Norte,2025-10-21,FB-10506,1.0,5.0,excelente,NO,Sí,69.0,-4.3,19301.37,PROD-17
TRX-12954,PROD-3564,06/11/2025,10,343.92,72.79,14.0,Retrasado,Ventas_Web,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4223.39,PROD-35
TRX-12955,PROD-3780,30/10/2025,3,531.02,37.74,9.0,En Camino,Cali,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-10089,5.0,1.0,excelente,Maybe,No,25.0,7.7,-721.6200000000001,PROD-37
TRX-12955,PROD-3780,30/10/2025,3,531.02,37.74,9.0,En Camino,Cali,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11495,2.0,3.0,sin comentario,SIN RESPUESTA,No,27.0,34.3,-721.6200000000001,PROD-37
TRX-12956,PROD-2749,27/02/2025,1,1625.15,60.72,9.0,Entregado,Bucaramanga,App,Smartphone,844.0,914.41,168.0,30.0,Bod-ext-99,2024-05-05,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,650.0200000000001,PROD-27
TRX-12957,PROD-3276,19/01/2026,9,1041.38,99.3,10.0,No especificado,Bogotá,Online,No Definido,156.0,1423.37,116.0,10.0,Bod-ext-99,2024-07-28,FB-8108,1.0,5.0,excelente,SIN RESPUESTA,Sí,70.0,38.9,-3537.2099999999964,PROD-32
TRX-12958,PROD-3030,23/07/2025,14,911.54,33.65,9.0,Perdido,Medellín,Físico,Smartphone,595.0,487.3,258.0,5.0,Zona_franca,2024-12-23,FB-11703,5.0,1.0,lento,SIN RESPUESTA,Sí,45.0,39.3,5905.71,PROD-30
TRX-12959,PROD-1192,12/01/2025,14,1424.14,93.4,25.0,Perdido,Bucaramanga,App,Laptop,439.0,1325.03,212.0,3.0,Occidente,2025-03-27,FB-10768,3.0,4.0,no volvería,Maybe,Sí,66.0,-87.4,1294.1400000000044,PROD-11
TRX-12960,PROD-2410,13/02/2025,14,1207.83,35.46,16.0,Devuelto,Medellín,App,Accesorio,799.0,684.95,290.0,5.0,Norte,2025-12-25,FB-9522,4.0,4.0,lento,SIN RESPUESTA,No,36.0,80.2,7284.859999999998,PROD-24
TRX-12960,PROD-2410,13/02/2025,14,1207.83,35.46,16.0,Devuelto,Medellín,App,Accesorio,799.0,684.95,290.0,5.0,Norte,2025-12-25,FB-9653,1.0,5.0,dañado,SIN RESPUESTA,No,55.0,53.4,7284.859999999998,PROD-24
TRX-12961,PROD-3635,05/06/2025,3,1941.72,56.33,23.0,Devuelto,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3491.89,PROD-36
TRX-12962,PROD-3749,21/12/2025,1,1172.11,48.7,8.0,Entregado,Barranquilla,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,364.4299999999999,PROD-37
TRX-12963,PROD-2561,10/10/2024,6,937.29,79.4,28.0,Perdido,Medellín,App,Accesorio,1041.0,1206.82,175.0,10.0,Norte,2025-01-29,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1696.5800000000004,PROD-25
TRX-12964,PROD-3148,25/03/2025,4,1090.21,52.36,2.0,Devuelto,Medellín,Online,Laptop,1730.0,676.5,283.0,10.0,Bod-ext-99,2024-06-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1602.4800000000002,PROD-31
TRX-12965,PROD-2305,01/11/2025,14,1618.99,10.8,25.0,No especificado,Bogotá,App,Smartphone,644.0,1464.35,264.0,5.0,Norte,2025-10-07,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2154.1600000000026,PROD-23
TRX-12966,PROD-3852,06/07/2025,1,1229.22,64.58,18.0,No especificado,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,405.66,PROD-38
TRX-12967,PROD-2705,12/10/2025,4,1297.63,77.26,24.0,Retrasado,Bogotá,Físico,No Definido,1330.0,252.2,297.0,3.0,Bod-ext-99,2025-02-10,FB-9496,5.0,4.0,sin comentario,Maybe,No,83.0,-13.3,4104.46,PROD-27
TRX-12968,PROD-2672,31/01/2025,8,1943.16,49.85,18.0,Perdido,Medellín,Online,No Definido,1988.0,1467.31,163.0,30.0,Bod-ext-99,2025-09-16,FB-9868,2.0,1.0,sin comentario,NO,Sí,19.0,72.2,3756.950000000001,PROD-26
TRX-12969,PROD-1611,14/01/2026,11,1240.61,15.0,27.0,Retrasado,Bogotá,Online,Tablets,472.0,258.03,118.0,10.0,Sur,2024-09-27,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,10793.38,PROD-16
TRX-12970,PROD-2228,30/06/2025,7,766.77,28.26,12.0,Entregado,Cali,Online,Laptop,392.0,333.41,132.0,5.0,Bod-ext-99,2025-07-13,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3005.259999999999,PROD-22
TRX-12971,PROD-2541,25/05/2025,12,1385.74,69.57,24.0,Entregado,Cali,App,Smartphone,1052.0,895.8,172.0,5.0,Sur,2024-10-29,FB-10186,3.0,5.0,sin comentario,SI,Sí,69.0,-84.8,5809.710000000003,PROD-25
TRX-12972,PROD-1753,30/09/2024,1,1322.32,90.07,3.0,Perdido,Ventas_Web,WhatsApp,Tablets,1835.0,1489.15,239.0,10.0,Zona_franca,2025-09-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-256.90000000000015,PROD-17
TRX-12973,PROD-3203,03/04/2025,10,37.56,45.05,2.0,No especificado,Ventas_Web,WhatsApp,Smartphone,1523.0,1211.19,245.0,10.0,Norte,2025-07-29,FB-8131,2.0,2.0,sin comentario,NO,No,72.0,2.6,-11781.35,PROD-32
TRX-12973,PROD-3203,03/04/2025,10,37.56,45.05,2.0,No especificado,Ventas_Web,WhatsApp,Smartphone,1523.0,1211.19,245.0,10.0,Norte,2025-07-29,FB-10082,4.0,5.0,dañado,Maybe,Sí,68.0,-96.9,-11781.35,PROD-32
TRX-12974,PROD-2939,06/08/2025,12,939.99,58.24,6.0,En Camino,Bogotá,App,Smartphone,287.0,120.71,100.0,30.0,Zona_franca,2024-03-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,9773.12,PROD-29
TRX-12975,PROD-1987,18/10/2025,9,1488.38,26.7,6.0,Perdido,Bogotá,Físico,Accesorio,789.0,1101.79,244.0,3.0,Sur,2024-06-17,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3452.6100000000015,PROD-19
TRX-12976,PROD-1923,29/09/2024,6,1003.09,52.36,17.0,Retrasado,Bogotá,Físico,Smartphone,595.0,1436.62,150.0,3.0,Sur,2025-11-23,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2653.5399999999995,PROD-19
TRX-12977,PROD-2231,05/02/2025,2,1561.45,44.16,16.0,En Camino,Bogotá,App,No Definido,1987.0,525.37,175.0,5.0,Sur,2024-09-11,FB-9908,4.0,4.0,excelente,SIN RESPUESTA,No,46.0,-71.5,2027.9999999999998,PROD-22
TRX-12978,PROD-3898,11/10/2024,3,907.26,37.0,23.0,Retrasado,Bucaramanga,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,407.8399999999997,PROD-38
TRX-12979,PROD-1591,28/10/2025,7,1966.81,67.27,28.0,Retrasado,Medellín,Online,No Definido,870.0,632.12,248.0,3.0,Zona_franca,2024-07-14,FB-10215,1.0,3.0,sin comentario,SI,No,82.0,-34.6,9275.56,PROD-15
TRX-12980,PROD-2896,08/02/2025,3,592.85,98.55,13.0,Retrasado,Bogotá,App,Laptop,980.0,575.33,101.0,3.0,Norte,2025-07-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-45.99000000000005,PROD-28
TRX-12981,PROD-1236,24/09/2025,13,193.32,82.26,12.0,Devuelto,Medellín,Online,Laptop,524.0,630.31,295.0,5.0,Zona_franca,2025-03-18,FB-9195,4.0,3.0,excelente,Maybe,Sí,55.0,-80.9,-5763.129999999999,PROD-12
TRX-12982,PROD-3303,24/01/2026,3,865.72,23.26,11.0,En Camino,Bucaramanga,Online,Monitor,901.0,1015.62,219.0,5.0,Norte,2025-11-21,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-472.96000000000026,PROD-33
TRX-12983,PROD-2690,18/03/2025,5,1088.0,59.88,15.0,Devuelto,Bogotá,WhatsApp,Laptop,11.0,1201.32,238.0,5.0,Norte,2024-11-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-626.4799999999994,PROD-26
TRX-12984,PROD-2706,03/10/2024,3,704.7,11.31,28.0,Devuelto,Barranquilla,WhatsApp,Smartphone,1623.0,875.35,155.0,10.0,Norte,2024-04-12,FB-9796,1.0,2.0,lento,Maybe,No,70.0,-53.4,-523.2599999999998,PROD-27
TRX-12985,PROD-3282,21/01/2026,3,492.14,28.46,17.0,Retrasado,Cali,App,No Definido,1067.0,176.75,166.0,5.0,Sur,2024-06-29,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,917.71,PROD-32
TRX-12986,PROD-3170,02/11/2024,11,1347.4,21.36,20.0,Entregado,Medellín,WhatsApp,Smartphone,1965.0,1155.42,131.0,3.0,Zona_franca,2025-02-16,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2090.4200000000005,PROD-31
TRX-12987,PROD-1549,12/12/2025,5,760.48,36.88,29.0,No especificado,Cali,WhatsApp,Smartphone,1718.0,80.35,285.0,30.0,Occidente,2025-01-19,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3363.77,PROD-15
TRX-12988,PROD-2590,14/01/2025,14,1266.42,52.36,22.0,Perdido,Bogotá,Físico,Accesorio,529.0,379.85,299.0,0.0,Norte,2024-11-05,FB-10293,3.0,4.0,excelente,SIN RESPUESTA,No,58.0,43.0,12359.619999999999,PROD-25
TRX-12989,PROD-1994,21/03/2025,5,1560.35,69.49,24.0,Entregado,Barranquilla,App,Accesorio,230.0,965.5,199.0,0.0,Occidente,2025-01-21,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2904.76,PROD-19
TRX-12990,PROD-2044,04/04/2025,12,1524.4,52.44,27.0,Retrasado,Bogotá,Físico,Laptop,1936.0,293.33,141.0,5.0,Norte,2024-11-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,14720.400000000003,PROD-20
TRX-12991,PROD-1832,06/04/2025,9,756.87,93.63,27.0,Perdido,Cali,WhatsApp,Smartphone,478.0,1350.03,245.0,0.0,Bod-ext-99,2025-08-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-5432.070000000001,PROD-18
TRX-12992,PROD-2352,02/02/2026,1,1140.12,25.21,8.0,No especificado,Bogotá,WhatsApp,Smartphone,1998.0,1456.24,162.0,10.0,Occidente,2024-10-23,FB-8122,3.0,5.0,precio justo,SI,Sí,67.0,58.9,-341.3300000000001,PROD-23
