SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision
PROD-2749,smart-phone,844.0,914.41,168,25-30 días,BOD-EXT-99,2024-05-05
PROD-2750,Accesorios,,1122.39,233,5,norte,2025-12-06
PROD-2751,???,1061.0,355.91,188,nan,Sur,2025-10-15
PROD-2752,Tablets,53.0,1270.35,292,25-30 días,BOD-EXT-99,2024-09-02
PROD-2753,smart-phone,1864.0,94.01,124,25-30 días,ZONA_FRANCA,2026-01-08
PROD-2754,Monitores,956.0,1273.53,100,Inmediato,ZONA_FRANCA,2025-06-25
PROD-2755,???,356.0,717.48,259,5,Sur,2025-03-23
PROD-2756,Laptops,1351.0,365.5,230,5,norte,2025-04-13
PROD-2757,Laptops,116.0,243.98,148,nan,norte,2026-01-22
PROD-2758,smart-phone,458.0,1432.3,246,25-30 días,Norte,2024-03-26
PROD-2759,Smartphones,1611.0,155.37,159,5,Norte,2024-10-08
PROD-2760,???,712.0,338.69,256,5,BOD-EXT-99,2024-05-04
PROD-2761,smart-phone,630.0,554.34,277,nan,Occidente,2025-05-10
PROD-2762,Smartphones,1114.0,949.34,101,Inmediato,Norte,2025-11-05
PROD-2763,smart-phone,531.0,839.96,172,10,norte,2024-11-03
PROD-2764,Monitores,211.0,232.18,283,3,Occidente,2024-05-16
PROD-2765,???,1313.0,470.11,244,10,Norte,2024-08-17
PROD-2766,LAPTOP,1281.0,396.19,287,5,Sur,2025-09-06
PROD-2767,Laptops,1488.0,359.64,209,25-30 días,ZONA_FRANCA,2024-11-27
PROD-2768,smart-phone,510.0,646.16,263,3,Norte,2025-06-04
PROD-2769,Monitores,1049.0,1070.85,160,3,Norte,2025-11-27
PROD-2770,Smartphones,1853.0,365.31,116,25-30 días,Sur,2025-01-19
PROD-2771,Smartphones,124.0,581.68,148,3,norte,2025-01-09
PROD-2772,Laptops,141.0,616.83,175,25-30 días,BOD-EXT-99,2025-07-07
PROD-2773,Accesorios,14.0,1465.86,287,3,Sur,2024-12-13
PROD-2774,smart-phone,1447.0,1434.27,247,nan,BOD-EXT-99,2026-01-16
PROD-2775,???,,1210.2,277,nan,Norte,2025-04-10
PROD-2776,Tablets,1517.0,400.41,230,10,norte,2025-06-26
PROD-2777,Smartphones,1101.0,148.65,142,3,Occidente,2025-01-30
PROD-2778,???,1887.0,509.51,156,Inmediato,Norte,2025-06-17
PROD-2779,???,318.0,436.85,149,25-30 días,Sur,2024-05-11
PROD-2780,LAPTOP,800.0,783.59,295,3,Occidente,2024-11-18
PROD-2781,???,-8.0,1177.71,277,nan,ZONA_FRANCA,2024-03-13
PROD-2782,???,1857.0,1294.57,136,nan,Occidente,2024-08-18
PROD-2783,LAPTOP,27.0,1275.05,145,25-30 días,Sur,2024-11-08
PROD-2784,Smartphones,1774.0,571.53,269,Inmediato,Occidente,2025-12-27
PROD-2785,???,1243.0,1046.49,114,3,Sur,2024-12-06
PROD-2786,Accesorios,623.0,503.61,260,3,Norte,2024-05-22
PROD-2787,Accesorios,650.0,138.31,179,Inmediato,norte,2025-07-27
PROD-2788,Monitores,708.0,1067.27,238,Inmediato,ZONA_FRANCA,2025-08-07
PROD-2789,LAPTOP,1873.0,64.25,247,Inmediato,norte,2024-06-03
PROD-2790,Monitores,851.0,643.31,123,nan,norte,2025-03-23
PROD-2791,LAPTOP,942.0,527.6,224,25-30 días,norte,2026-01-12
PROD-2792,smart-phone,1141.0,1055.4,291,Inmediato,Sur,2024-03-27
PROD-2793,smart-phone,1426.0,1161.06,217,25-30 días,Sur,2025-01-15
PROD-2794,???,339.0,490.94,179,10,ZONA_FRANCA,2024-06-02
PROD-2795,Tablets,949.0,1226.86,193,3,Sur,2025-09-11
PROD-2796,smart-phone,474.0,476.18,164,3,BOD-EXT-99,2025-12-01
PROD-2797,Tablets,1805.0,697.17,187,5,Sur,2025-06-04
PROD-2798,smart-phone,1456.0,1104.18,187,10,Sur,2025-06-08
PROD-2799,Laptops,608.0,1054.73,244,Inmediato,Sur,2025-09-23
PROD-2800,smart-phone,,1481.68,225,Inmediato,Norte,2024-06-06
PROD-2801,Monitores,840.0,376.48,188,nan,ZONA_FRANCA,2024-06-08
PROD-2802,Smartphones,1431.0,1010.36,160,10,BOD-EXT-99,2024-04-27
PROD-2803,???,401.0,934.04,114,Inmediato,Sur,2025-10-01
PROD-2804,Monitores,1487.0,1376.89,193,5,ZONA_FRANCA,2024-11-18
PROD-2805,Smartphones,832.0,276.73,150,25-30 días,Occidente,2025-02-24
PROD-2806,Accesorios,262.0,1140.11,126,3,Norte,2024-12-09
PROD-2807,Monitores,789.0,873.99,173,10,Sur,2024-05-12
PROD-2808,Accesorios,324.0,448.27,160,3,BOD-EXT-99,2024-11-03
PROD-2809,Tablets,400.0,737.93,285,25-30 días,Norte,2025-07-18
PROD-2810,Tablets,544.0,533.98,130,10,BOD-EXT-99,2025-04-25
PROD-2811,Laptops,1183.0,890.0,111,25-30 días,Norte,2026-01-31
PROD-2812,smart-phone,449.0,1339.05,145,Inmediato,Occidente,2025-03-06
PROD-2813,Monitores,413.0,875.49,258,Inmediato,ZONA_FRANCA,2025-07-04
PROD-2814,Accesorios,62.0,966.0,131,Inmediato,Norte,2025-11-06
PROD-2815,Smartphones,985.0,802.18,259,25-30 días,norte,2024-04-07
PROD-2816,Tablets,1874.0,124.19,280,25-30 días,Occidente,2024-03-04
PROD-2817,smart-phone,89.0,387.64,160,25-30 días,norte,2025-12-02
PROD-2818,Tablets,1374.0,763.4,145,3,Occidente,2025-10-29
PROD-2819,Smartphones,466.0,499.84,184,25-30 días,norte,2024-07-28
PROD-2820,smart-phone,1897.0,313.56,179,Inmediato,norte,2025-09-07
PROD-2821,smart-phone,837.0,780.99,234,5,BOD-EXT-99,2025-05-31
PROD-2822,Accesorios,1291.0,518.07,103,25-30 días,Norte,2024-04-28
PROD-2823,Accesorios,-1.0,424.26,151,5,Norte,2025-04-10
PROD-2824,Monitores,-32.0,722.78,258,Inmediato,Occidente,2025-10-01
PROD-2825,Monitores,,243.26,211,25-30 días,ZONA_FRANCA,2024-04-17
PROD-2826,LAPTOP,675.0,1395.23,135,3,BOD-EXT-99,2024-03-09
PROD-2827,???,1423.0,1308.17,281,3,Norte,2024-11-02
PROD-2828,LAPTOP,401.0,1076.05,153,5,Norte,2024-12-29
PROD-2829,Laptops,1114.0,204.01,218,nan,BOD-EXT-99,2025-06-15
PROD-2830,Tablets,1057.0,1175.02,226,3,Sur,2024-08-16
PROD-2831,Monitores,164.0,1221.54,116,3,BOD-EXT-99,2024-12-26
PROD-2832,Accesorios,1499.0,1163.26,174,3,Norte,2024-06-19
PROD-2833,Smartphones,77.0,215.25,257,Inmediato,ZONA_FRANCA,2025-09-24
PROD-2834,Accesorios,1795.0,983.67,204,3,Sur,2025-04-15
PROD-2835,Tablets,709.0,1259.77,249,10,norte,2025-05-01
PROD-2836,LAPTOP,1765.0,887.16,216,25-30 días,BOD-EXT-99,2025-01-21
PROD-2837,Accesorios,310.0,987.29,142,3,norte,2025-12-08
PROD-2838,???,518.0,714.63,211,nan,Sur,2024-07-03
PROD-2839,Laptops,1365.0,816.63,214,nan,Sur,2026-01-06
PROD-2840,Tablets,1547.0,99.85,126,3,Sur,2024-11-17
PROD-2841,LAPTOP,1642.0,976.5,136,3,Occidente,2025-07-19
PROD-2842,???,151.0,168.1,145,10,BOD-EXT-99,2024-04-30
PROD-2843,Smartphones,467.0,680.77,212,3,ZONA_FRANCA,2025-06-03
PROD-2844,LAPTOP,1298.0,474.35,134,3,ZONA_FRANCA,2025-07-26
PROD-2845,smart-phone,1385.0,840.87,231,25-30 días,norte,2024-07-13
PROD-2846,???,1291.0,243.45,179,nan,norte,2024-07-14
PROD-2847,???,630.0,1052.88,179,10,norte,2025-05-01
PROD-2848,Laptops,1938.0,1202.77,253,nan,BOD-EXT-99,2024-12-19
PROD-2849,Tablets,1441.0,286.86,220,10,Norte,2025-02-26
PROD-2850,Smartphones,,201.25,246,nan,norte,2025-09-01
PROD-2851,Laptops,374.0,261.0,221,3,Sur,2024-07-16
PROD-2852,LAPTOP,1918.0,1321.83,180,nan,norte,2024-12-30
PROD-2853,Laptops,1662.0,815.87,272,nan,Sur,2024-11-14
PROD-2854,???,727.0,727.53,253,10,Occidente,2024-05-19
PROD-2855,Tablets,1776.0,204.73,249,5,Norte,2024-12-01
PROD-2856,Monitores,157.0,991.86,218,10,Norte,2024-10-02
PROD-2857,Laptops,1487.0,1308.6,157,10,BOD-EXT-99,2025-07-12
PROD-2858,smart-phone,1609.0,1250.87,162,10,BOD-EXT-99,2025-10-12
PROD-2859,Laptops,-29.0,957.78,255,Inmediato,ZONA_FRANCA,2025-03-13
PROD-2860,LAPTOP,103.0,159.15,292,Inmediato,Occidente,2025-05-19
PROD-2861,LAPTOP,1912.0,212.98,271,Inmediato,BOD-EXT-99,2024-08-22
PROD-2862,Smartphones,168.0,121.5,199,10,Sur,2025-02-16
PROD-2863,LAPTOP,618.0,423.34,270,5,Occidente,2024-03-25
PROD-2864,Accesorios,1468.0,246.71,264,10,Norte,2024-11-23
PROD-2865,Tablets,899.0,427.07,165,3,Sur,2024-12-02
PROD-2866,Tablets,352.0,608.33,244,5,Occidente,2025-04-27
PROD-2867,Monitores,545.0,1417.33,267,Inmediato,Norte,2025-01-26
PROD-2868,Monitores,1387.0,935.05,265,nan,BOD-EXT-99,2024-04-02
PROD-2869,Tablets,1107.0,1260.71,184,nan,Sur,2025-05-28
PROD-2870,smart-phone,1692.0,1080.01,288,25-30 días,Sur,2025-08-04
PROD-2871,Monitores,1256.0,213.13,236,5,Norte,2024-04-21
PROD-2872,Smartphones,22.0,1117.08,288,Inmediato,Sur,2025-11-15
PROD-2873,LAPTOP,430.0,448.89,243,5,BOD-EXT-99,2025-03-02
PROD-2874,Tablets,509.0,976.71,222,5,BOD-EXT-99,2025-12-13
PROD-2875,???,,544.39,101,nan,BOD-EXT-99,2025-11-08
PROD-2876,Monitores,694.0,1496.62,205,10,Norte,2024-03-08
PROD-2877,Tablets,1416.0,432.15,207,3,norte,2024-03-08
PROD-2878,Accesorios,49.0,454.74,171,25-30 días,norte,2026-01-28
PROD-2879,Laptops,1032.0,1399.47,270,Inmediato,Sur,2025-03-21
PROD-2880,LAPTOP,362.0,85.73,225,5,BOD-EXT-99,2025-10-13
PROD-2881,Tablets,1038.0,1060.2,269,25-30 días,Sur,2025-03-04
PROD-2882,Laptops,1127.0,1101.72,156,5,Norte,2025-09-21
PROD-2883,Monitores,1958.0,1262.75,180,nan,Sur,2024-05-30
PROD-2884,Laptops,770.0,1462.94,294,3,ZONA_FRANCA,2024-03-19
PROD-2885,LAPTOP,611.0,1464.62,257,nan,norte,2025-10-05
PROD-2886,Tablets,509.0,144.65,240,25-30 días,Sur,2025-02-16
PROD-2887,Accesorios,1221.0,1241.67,118,Inmediato,Sur,2024-03-16
PROD-2888,smart-phone,1763.0,987.15,106,5,Occidente,2024-08-08
PROD-2889,Monitores,559.0,988.65,236,3,Sur,2025-12-08
PROD-2890,Tablets,-26.0,236.11,153,nan,ZONA_FRANCA,2025-02-05
PROD-2891,LAPTOP,1978.0,992.77,203,25-30 días,norte,2024-11-05
PROD-2892,Monitores,233.0,1474.6,185,nan,Occidente,2024-07-28
PROD-2893,Smartphones,1422.0,1372.14,181,5,Norte,2024-03-18
PROD-2894,Laptops,250.0,686.74,160,5,Norte,2025-03-08
PROD-2895,smart-phone,1041.0,107.92,186,Inmediato,norte,2025-06-27
PROD-2896,LAPTOP,980.0,575.33,101,3,Norte,2025-07-08
PROD-2897,Smartphones,766.0,1248.27,277,10,ZONA_FRANCA,2024-04-02
PROD-2898,???,32.0,1067.17,130,nan,Sur,2025-11-08
PROD-2899,Tablets,1870.0,716.05,132,5,norte,2024-03-18
PROD-2900,Accesorios,,129.9,179,25-30 días,Occidente,2025-06-01
PROD-2901,Monitores,567.0,669.0,110,nan,Sur,2024-03-18
PROD-2902,Laptops,125.0,730.09,260,Inmediato,Norte,2025-03-03
PROD-2903,Monitores,1139.0,1396.41,227,Inmediato,Norte,2025-07-04
PROD-2904,smart-phone,791.0,979.57,234,5,Occidente,2024-06-15
PROD-2905,Tablets,319.0,501.9,227,5,ZONA_FRANCA,2024-03-18
PROD-2906,Monitores,1768.0,811.71,130,5,Occidente,2025-08-02
PROD-2907,Laptops,639.0,145.78,275,10,norte,2025-09-21
PROD-2908,Tablets,1729.0,1460.22,225,5,Occidente,2025-02-16
PROD-2909,Monitores,1314.0,572.09,146,nan,Norte,2025-04-25
PROD-2910,Accesorios,1382.0,742.91,280,nan,ZONA_FRANCA,2025-04-14
PROD-2911,LAPTOP,316.0,565.16,206,3,ZONA_FRANCA,2025-05-08
PROD-2912,Tablets,593.0,1039.64,118,25-30 días,BOD-EXT-99,2025-07-19
PROD-2913,LAPTOP,22.0,1010.24,180,5,Occidente,2024-08-13
PROD-2914,???,1221.0,1087.22,222,nan,norte,2024-04-19
PROD-2915,Tablets,809.0,438.81,233,nan,Norte,2026-01-12
PROD-2916,Accesorios,-8.0,507.72,206,nan,Sur,2024-12-23
PROD-2917,LAPTOP,1014.0,231.61,148,10,ZONA_FRANCA,2025-10-09
PROD-2918,Smartphones,1466.0,1000.49,172,25-30 días,Occidente,2026-01-06
PROD-2919,Laptops,318.0,107.71,149,Inmediato,BOD-EXT-99,2024-07-15
PROD-2920,Smartphones,100.0,916.64,180,nan,norte,2024-03-21
PROD-2921,Monitores,1084.0,1311.06,194,5,norte,2025-01-02
PROD-2922,Accesorios,1453.0,1341.71,111,nan,Norte,2025-01-16
PROD-2923,Smartphones,1409.0,701.1,122,25-30 días,ZONA_FRANCA,2024-08-27
PROD-2924,Tablets,1020.0,715.99,153,Inmediato,Norte,2024-08-11
PROD-2925,Monitores,,161.61,217,10,BOD-EXT-99,2025-11-10
PROD-2926,Monitores,973.0,1022.61,296,3,Sur,2024-07-31
PROD-2927,Smartphones,1548.0,1240.83,158,5,Sur,2024-11-13
PROD-2928,???,1990.0,404.75,263,3,Sur,2025-11-06
PROD-2929,Smartphones,1339.0,660.89,102,10,norte,2025-01-10
PROD-2930,???,18.0,1266.32,157,25-30 días,ZONA_FRANCA,2024-04-04
PROD-2931,Accesorios,893.0,1321.82,282,25-30 días,Norte,2024-12-30
PROD-2932,Laptops,751.0,402.61,156,10,Norte,2025-04-21
PROD-2933,Smartphones,10.0,848.33,244,nan,BOD-EXT-99,2024-03-05
PROD-2934,smart-phone,895.0,329.12,266,10,Sur,2024-03-09
PROD-2935,???,1287.0,197.72,189,5,ZONA_FRANCA,2025-01-28
PROD-2936,Smartphones,1134.0,1371.12,295,Inmediato,ZONA_FRANCA,2024-04-17
PROD-2937,LAPTOP,280.0,1239.74,154,3,BOD-EXT-99,2024-12-06
PROD-2938,Tablets,1501.0,1152.05,144,3,Occidente,2024-04-18
PROD-2939,smart-phone,287.0,120.71,100,25-30 días,ZONA_FRANCA,2024-03-06
PROD-2940,smart-phone,1579.0,1273.41,120,nan,ZONA_FRANCA,2024-11-15
PROD-2941,???,1277.0,685.16,120,25-30 días,Norte,2024-08-30
PROD-2942,LAPTOP,1476.0,546.47,151,5,BOD-EXT-99,2024-06-27
PROD-2943,LAPTOP,1623.0,842.39,181,10,ZONA_FRANCA,2025-04-19
PROD-2944,Monitores,1311.0,182.46,270,3,ZONA_FRANCA,2025-10-29
PROD-2945,???,1523.0,1147.14,279,5,Norte,2024-04-03
PROD-2946,Laptops,224.0,894.53,166,25-30 días,ZONA_FRANCA,2025-12-22
PROD-2947,Tablets,1137.0,320.56,212,25-30 días,Norte,2025-03-07
PROD-2948,Accesorios,1943.0,322.94,143,3,Occidente,2025-08-30
PROD-2949,smart-phone,819.0,317.16,259,25-30 días,norte,2024-09-15
PROD-2950,Accesorios,,132.65,109,nan,Norte,2025-05-02
PROD-2951,Smartphones,964.0,902.31,163,25-30 días,Norte,2024-04-06
PROD-2952,Smartphones,1861.0,1268.5,168,Inmediato,ZONA_FRANCA,2024-07-16
PROD-2953,Accesorios,552.0,75.37,167,10,Norte,2025-08-06
PROD-2954,Smartphones,1749.0,121.06,127,25-30 días,BOD-EXT-99,2025-09-17
PROD-2955,Laptops,640.0,880.52,280,Inmediato,Sur,2025-08-05
PROD-2956,LAPTOP,443.0,1238.27,215,5,Sur,2025-08-03
PROD-2957,Smartphones,439.0,523.77,150,25-30 días,Occidente,2025-05-18
PROD-2958,Monitores,339.0,556.94,280,nan,Norte,2025-06-03
PROD-2959,Smartphones,244.0,914.7,103,5,BOD-EXT-99,2025-10-28
PROD-2960,Tablets,1342.0,447.61,178,25-30 días,ZONA_FRANCA,2025-07-19
PROD-2961,Laptops,1667.0,88.58,116,3,ZONA_FRANCA,2024-08-24
PROD-2962,Tablets,598.0,1116.08,207,Inmediato,norte,2024-05-10
PROD-2963,Tablets,1823.0,957.19,294,Inmediato,Occidente,2025-01-10
PROD-2964,Monitores,517.0,892.1,173,3,BOD-EXT-99,2024-12-20
PROD-2965,Laptops,394.0,1125.44,274,10,BOD-EXT-99,2025-05-08
PROD-2966,Laptops,312.0,1029.08,283,nan,ZONA_FRANCA,2025-08-14
PROD-2967,???,1161.0,348.53,122,Inmediato,norte,2024-06-27
PROD-2968,Laptops,691.0,561.1,117,5,ZONA_FRANCA,2024-03-12
PROD-2969,Laptops,1991.0,232.86,228,nan,norte,2025-08-15
PROD-2970,Laptops,629.0,238.29,134,Inmediato,Sur,2025-08-26
PROD-2971,Monitores,1592.0,1030.48,163,10,BOD-EXT-99,2024-09-10
PROD-2972,Smartphones,1522.0,1294.97,285,5,Sur,2024-11-11
PROD-2973,???,1308.0,1445.96,158,nan,ZONA_FRANCA,2024-04-06
PROD-2974,Tablets,12.0,961.1,100,5,Occidente,2025-11-11
PROD-2975,Laptops,,316.95,230,3,Norte,2025-12-06
PROD-2976,smart-phone,1112.0,203.19,166,25-30 días,Occidente,2024-08-31
PROD-2977,Smartphones,1178.0,1228.63,136,3,Occidente,2025-10-12
PROD-2978,Smartphones,205.0,889.2,128,nan,Norte,2025-12-15
PROD-2979,Tablets,84.0,946.51,188,25-30 días,BOD-EXT-99,2024-06-19
PROD-2980,Monitores,824.0,1183.12,260,3,Sur,2025-01-21
PROD-2981,Accesorios,771.0,1069.75,199,25-30 días,Sur,2025-12-30
PROD-2982,Accesorios,772.0,1259.96,288,Inmediato,BOD-EXT-99,2024-09-15
PROD-2983,Smartphones,923.0,131.51,221,5,Norte,2024-05-15
PROD-2984,LAPTOP,1727.0,1133.9,189,25-30 días,norte,2026-01-29
PROD-2985,LAPTOP,70.0,1283.74,231,Inmediato,Occidente,2024-10-03
PROD-2986,Tablets,1587.0,464.9,113,10,ZONA_FRANCA,2024-09-03
PROD-2987,Accesorios,1314.0,978.65,260,3,Sur,2025-12-21
PROD-2988,Smartphones,957.0,505.53,249,10,BOD-EXT-99,2026-01-23
PROD-2989,Monitores,874.0,1439.06,275,nan,ZONA_FRANCA,2024-04-15
PROD-2990,Accesorios,594.0,98.46,230,Inmediato,Norte,2024-06-02
PROD-2991,Smartphones,1982.0,890.7,184,10,ZONA_FRANCA,2025-09-12
PROD-2992,Smartphones,191.0,291.43,250,10,ZONA_FRANCA,2024-11-22
PROD-2993,Laptops,1569.0,1082.72,295,Inmediato,Occidente,2026-01-05
PROD-2994,Monitores,752.0,305.04,120,5,Norte,2025-12-20
PROD-2995,Laptops,913.0,391.31,270,25-30 días,ZONA_FRANCA,2025-09-23
PROD-2996,Tablets,18.0,766.84,125,nan,Sur,2025-06-30
PROD-2997,Laptops,1102.0,1376.51,140,nan,Norte,2024-06-05
PROD-2998,smart-phone,145.0,356.99,221,3,Sur,2024-08-30
PROD-2999,Laptops,695.0,259.15,137,25-30 días,BOD-EXT-99,2024-06-13
PROD-3000,smart-phone,,1150.52,187,3,BOD-EXT-99,2025-02-21
PROD-3001,Accesorios,1638.0,775.9,110,nan,norte,2024-09-11
PROD-3002,LAPTOP,226.0,1372.09,128,25-30 días,BOD-EXT-99,2024-04-22
PROD-3003,???,10.0,262.59,159,10,ZONA_FRANCA,2024-12-15
PROD-3004,???,1863.0,986.6,294,5,Norte,2025-05-31
PROD-3005,Smartphones,1722.0,387.67,292,10,BOD-EXT-99,2024-11-09
PROD-3006,???,1284.0,277.3,160,5,Sur,2026-01-11
PROD-3007,smart-phone,1787.0,1040.97,246,Inmediato,ZONA_FRANCA,2024-12-20
PROD-3008,Monitores,516.0,910.84,273,3,BOD-EXT-99,2024-11-01
PROD-3009,Laptops,1521.0,1144.5,276,3,Occidente,2024-11-14
PROD-3010,smart-phone,571.0,498.72,121,Inmediato,Sur,2025-05-12
PROD-3011,Monitores,1975.0,699.56,177,25-30 días,Sur,2024-04-12
PROD-3012,LAPTOP,1150.0,637.93,212,Inmediato,norte,2025-08-01
PROD-3013,???,263.0,1476.93,284,nan,Occidente,2025-06-19
PROD-3014,LAPTOP,1186.0,473.76,222,Inmediato,norte,2024-08-02
PROD-3015,???,86.0,477.48,241,5,BOD-EXT-99,2025-05-31
PROD-3016,Laptops,979.0,564.09,143,nan,Occidente,2025-11-20
PROD-3017,Tablets,611.0,868.66,243,Inmediato,Sur,2025-09-04
PROD-3018,Laptops,36.0,415.87,196,3,norte,2024-09-06
PROD-3019,Accesorios,1258.0,1377.17,176,10,ZONA_FRANCA,2025-11-24
PROD-3020,smart-phone,1650.0,435.24,239,5,Occidente,2025-06-16
PROD-3021,Smartphones,444.0,1348.93,154,5,Sur,2025-11-21
PROD-3022,Tablets,1597.0,200.04,150,25-30 días,Norte,2024-06-03
PROD-3023,Laptops,1892.0,1002.02,201,10,Occidente,2024-12-31
PROD-3024,Monitores,1018.0,1365.13,266,5,Occidente,2025-11-09
PROD-3025,Tablets,,294.69,260,Inmediato,BOD-EXT-99,2025-04-08
PROD-3026,smart-phone,1374.0,1454.07,260,5,ZONA_FRANCA,2025-04-14
PROD-3027,???,546.0,706.68,128,5,BOD-EXT-99,2025-06-23
PROD-3028,Tablets,399.0,1421.29,168,5,Occidente,2025-06-30
PROD-3029,???,434.0,1031.39,297,25-30 días,Occidente,2025-06-15
PROD-3030,smart-phone,595.0,487.3,258,5,ZONA_FRANCA,2024-12-23
PROD-3031,Laptops,1579.0,323.04,179,5,ZONA_FRANCA,2025-08-16
PROD-3032,smart-phone,611.0,490.42,130,25-30 días,norte,2025-03-09
PROD-3033,Tablets,707.0,184.88,211,nan,Sur,2024-12-02
PROD-3034,Monitores,238.0,258.61,145,10,Sur,2024-07-27
PROD-3035,LAPTOP,670.0,201.76,196,nan,norte,2025-07-20
PROD-3036,Tablets,587.0,663.27,151,3,Sur,2024-06-03
PROD-3037,smart-phone,448.0,1203.59,237,25-30 días,Occidente,2024-08-24
PROD-3038,LAPTOP,583.0,255.01,173,25-30 días,norte,2024-05-17
PROD-3039,smart-phone,1623.0,238.96,140,5,norte,2025-11-16
PROD-3040,Monitores,1980.0,982.97,176,5,Sur,2025-04-30
PROD-3041,smart-phone,64.0,335.92,230,3,Norte,2024-10-23
PROD-3042,Laptops,623.0,191.53,286,5,Sur,2024-11-10
PROD-3043,Smartphones,1686.0,291.93,213,Inmediato,BOD-EXT-99,2025-03-18
PROD-3044,???,1207.0,1389.41,151,5,Norte,2025-08-25
PROD-3045,???,96.0,1241.13,261,5,norte,2024-09-27
PROD-3046,Tablets,361.0,563.39,276,Inmediato,Norte,2025-03-25
PROD-3047,Smartphones,1637.0,1000.94,255,3,Occidente,2024-05-11
PROD-3048,smart-phone,1482.0,829.05,186,Inmediato,ZONA_FRANCA,2025-08-24
PROD-3049,Monitores,86.0,1031.83,208,25-30 días,Norte,2025-03-30
PROD-3050,Tablets,,1039.87,240,Inmediato,BOD-EXT-99,2025-09-08
PROD-3051,smart-phone,-32.0,961.66,168,10,ZONA_FRANCA,2024-03-28
PROD-3052,LAPTOP,1909.0,435.85,219,25-30 días,Occidente,2025-01-01
PROD-3053,Accesorios,951.0,106.56,166,5,BOD-EXT-99,2024-03-12
PROD-3054,smart-phone,398.0,710.57,160,25-30 días,ZONA_FRANCA,2025-11-04
PROD-3055,Smartphones,1898.0,1341.91,287,3,Occidente,2025-03-30
PROD-3056,Tablets,895.0,875.77,170,3,ZONA_FRANCA,2024-08-04
PROD-3057,Smartphones,1327.0,1256.97,251,Inmediato,ZONA_FRANCA,2025-01-26
PROD-3058,Tablets,1472.0,1487.86,290,25-30 días,Sur,2024-11-07
PROD-3059,smart-phone,90.0,287.24,288,5,BOD-EXT-99,2025-08-18
PROD-3060,Laptops,1870.0,1053.08,250,3,BOD-EXT-99,2025-01-05
PROD-3061,LAPTOP,42.0,1027.73,129,nan,Norte,2024-05-05
PROD-3062,smart-phone,188.0,1470.94,287,5,BOD-EXT-99,2024-09-28
PROD-3063,???,154.0,1479.12,245,nan,BOD-EXT-99,2025-09-04
PROD-3064,Smartphones,1406.0,1045.68,195,10,ZONA_FRANCA,2024-10-21
PROD-3065,Accesorios,194.0,403.24,155,nan,norte,2025-12-20
PROD-3066,Accesorios,781.0,1207.91,152,3,Sur,2026-01-03
PROD-3067,Monitores,244.0,205.19,106,Inmediato,Norte,2024-05-10
PROD-3068,Tablets,805.0,1182.01,196,10,Sur,2026-01-01
PROD-3069,Smartphones,20.0,1369.78,296,25-30 días,Norte,2024-03-10
PROD-3070,Monitores,1242.0,605.11,212,5,Occidente,2024-03-29
PROD-3071,Smartphones,1298.0,964.42,224,3,ZONA_FRANCA,2025-09-26
PROD-3072,???,254.0,673.71,299,10,BOD-EXT-99,2025-04-13
PROD-3073,Tablets,980.0,684.76,279,10,BOD-EXT-99,2024-11-17
PROD-3074,smart-phone,1287.0,500.04,231,3,norte,2025-01-09
PROD-3075,smart-phone,,1155.09,261,25-30 días,Sur,2024-04-30
PROD-3076,Accesorios,766.0,1407.46,296,25-30 días,Sur,2024-08-26
PROD-3077,smart-phone,1076.0,1414.09,260,Inmediato,Sur,2024-08-03
PROD-3078,smart-phone,770.0,303.43,220,nan,BOD-EXT-99,2025-10-14
PROD-3079,???,142.0,1318.38,296,25-30 días,Sur,2025-03-10
PROD-3080,Laptops,1726.0,1119.28,137,Inmediato,ZONA_FRANCA,2024-12-23
PROD-3081,Accesorios,478.0,416.61,221,nan,Norte,2025-06-01
PROD-3082,Monitores,200.0,147.56,125,10,BOD-EXT-99,2025-08-22
PROD-3083,LAPTOP,1738.0,438.6,228,3,ZONA_FRANCA,2024-07-21
PROD-3084,Laptops,1976.0,1372.7,103,25-30 días,Occidente,2024-12-29
PROD-3085,Monitores,1353.0,968.11,138,Inmediato,ZONA_FRANCA,2024-06-28
PROD-3086,Tablets,1117.0,1095.53,153,10,ZONA_FRANCA,2024-12-29
PROD-3087,Laptops,1046.0,422.87,260,25-30 días,Occidente,2024-09-26
PROD-3088,???,1797.0,1093.11,132,5,ZONA_FRANCA,2024-04-26
PROD-3089,Monitores,454.0,90.78,299,10,Norte,2025-06-07
PROD-3090,Tablets,1571.0,594.22,119,25-30 días,BOD-EXT-99,2024-10-24
PROD-3091,Accesorios,1337.0,958.79,115,10,norte,2024-07-01
PROD-3092,LAPTOP,1172.0,261.84,248,3,Occidente,2025-12-31
PROD-3093,Tablets,667.0,1243.36,272,3,BOD-EXT-99,2025-10-01
PROD-3094,smart-phone,288.0,390.8,226,3,Sur,2024-08-16
PROD-3095,Smartphones,608.0,995.81,186,nan,Norte,2024-04-05
PROD-3096,Tablets,911.0,637.54,181,5,norte,2025-10-14
PROD-3097,Tablets,378.0,914.26,161,3,Norte,2025-05-06
PROD-3098,LAPTOP,848.0,205.8,130,5,Norte,2025-01-17
PROD-3099,Smartphones,88.0,74.52,141,3,Sur,2025-04-07
